,Comentario,Score
606,"Me hospede en el Hotel Misión Monterrey por cuestiones de trabajo, al llegar el check in tomó un tiempo razonable y la atención del personal de recepción era buena. Al dirigirme a mi habitación un solo elevador trabajando (en ese momento no fue factor negativo, pero al día siguiente que llegó una comitiva de boxeadores fue muy lento el moverse de la habitación a la recepción del hotel). La habitación era muy básica no me pareció para nada de un hotel 4 estrellas, la cama era algo dura y las almohadas demasiado suaves, había un escritorio muy rustico y el baño tenia muchos detalles de falta de mantenimiento. La conexión wifi era muy pobre y dificulto el poder trabajar. En cuanto a los alimentos la verdad no fueron nada de mi agrado, para mi gusto todo estaba muy salado y el",3
607,"Una gran decepción este hotel que está catalogado como de 4 estrellas cuando con trabajos llega a 3. En general el edificio está descuidado, sólo funciona un elevador y éste durante mi estancia se descompuso. La limpieza en las habitaciones es pésima, la ropa de cama, alfombras y toallas están manchadas y se nota que hace años no las cambian. El servicio es muy malo, los empleados no tienen interés en brindar una buena atención. Los desayunos dejan mucho que desear. En resumen no recomendaría para nada este hotel.",2
608,"Muy buen hotel. Me sentí como en casa, no tuve ningún detallito en nada. Felicidades! Lo recomiendo al 100 % Muy bonitas habitaciones. Muy buen trato, sobre todo de las recepcionistas, no recuerdo sus nombres; ellas gûeritas, una chaparrita y una alta. Que lindas personas. Gracias!",5
609,"Siento que el servicio esta siendo muy malo. La gente no es grosera, pero en nada te pueden ayudar. El desayuno es mediocre. La limpieza muy promedio o hasta mala y sus instalaciones son exesivamente viejas. Por lo menos que compren toallas nuevas",1
610,"me hospede en hotel mision mty , cuando fui a un concierto y la verdad mi experiencia fue muy agradable... es un hotel basico, pero tiene todo para que descanses bien!! la tarifa esta muy bien esta muy accesible con todo y desayuno!! la verdad es que quede muy agusto .. y la atencion es en verdad excelente..",4
611,"Me encanto el hotel, la atencion excelente, la comida en el restaurante muy rico y barato, las habitaciones muy comodas, y aunque tuve un pequeño detalle me lo resolvieron al momento el director del hotel, todo excelente lo recomiendo ampliamente",5
612,"Me hospede por una noche en este hotel antes de tomar mi autobus a celaya y la verdad fue una muy grata experiencia, la relacion calidad y precio es magnifica ya que su tarifa es muy accesible y ademas me incluyeron el desayuno buffet, las habitaciones son basicas y muy confortables.",4
613,"Excelente ubicacion, precio accesible y sobre todo el servicio es muy bueno, ampliamente recomendable, tienes todo cerca, sin duda lo recomiendo, siempre que voy a mty mi familia y yo nos hospedamos ahi",5
614,"El hotel esta en pésimas condiciones, muy viejo, su fachada esta en muy mal estado, sucia, las habitaciones las habitaciones dan un aspecto de sucias debido a lo viejas que están, el restaurante su mobiliario parece de fonda. Me e hospedado en otros hoteles Misión, este no tiene nada que ver, bueno con el de Mexico DF que esta igual o en peor estado.",2
615,"Quiero comentar que pasé dos dias de estancia en el hotel, la recepcionista no comenta que puedes pagar la habitación con desayuno incluido, yo le tuve que preguntar sobre esto. La habitación es muy austera, pero no batallé con el agua caliente, eso me agradó mucho. La atención del personal es buena, son muy amables. Y como punto a favor es la ubicación,te trasladas facilmente a la macro...",3
616,"Baje 4 veces a recepcion por un par de toallas, puesto que no habia en el cuarto, muy tardados, y pagar $1200.00 x noche en un hotel cn puro aire lavado como que no los vale, decepcionante servicio, me dejo mucho que desear, NO lo recomiendo",2
617,"Estuve dos días en este hotel, la ubicación es sensacional, céntrico, a unas cuadras de avenida juárez, calle morelos y macroplaza, la recepcionista además de ser linda es muy amable, junto a la recepción hay un pequeño espacio donde se puede comprar refrescos, etc. tienen computadoras para navegar por la red e imprimir, la persona que ahí atiende es muy amable. El elevador esta muy bien, los cuartos, son suficientes, si realmente se quiere lujo pues se pueden buscar otras opciones, pero es excelente para llegar a descansar, dormir y ver un rato la tv. El restaurante es bueno y el mesero por las mañanas es muy amable, dedicado y atento, la comida buena. Sin dudarlo regresaría, soy mu exigente con esta clase de servicios, y creo que esté cumplió con mis expectativas, el único",5
618,"estuve en ese hotel cuando iba de paso a San Antonio. La idea era pasar una noche y descansar. El hotel esta viejo, sin mantenimiento, y con PESIMAS alfombras y camas!!! huele a sucio, y se ve descuidado. Lo unico salvable es la amabilidad de la recepcionista que siempre estuvo de buen caracter.",2
619,"Llegamos, la atención es muy agradable, las instalaciones limpias, si reservas por Internet es mas económico, tiene bufete muy rico, esta en un lugar muy estratégico de Mty, cerca del metro, cerca del centro.... 100% recomendable. Saludos",5
620,"Viajo mucho a Ciudad Cictoria por negocios y me tengo que quedar al menos una noche. De todos los hoteles que he tenido la oportunidad de quedarme, este es el que tiene el mejor servicio y el buffet del desayuno esta muy bueno y variado, La única recomendación es que como no estan en la Zona Centro, contarán con un servicio de transporte propio del hotel al aeropuerto y a las oficinas de gobierno o de la UAT que es donde muchos de los visitantes vamos a atender nuestros asuntos. Por los demás es un excelente Hotel que acaban de remodelar completamente muy recomendable hasta para ir un fin de semana a descansar.",5
621,"tienes muchas cosas que nos agardaron primero su ubicacion tiene todo muy cercas oficinas de gobierno,consulado americano,plazas comerciales paseos centros financieros univercidades y sos habotaciones son muy amblias muy limpias y confortables y el personal muy atento",5
622,"Lo que tiene este lugar es una excelente ubicación, super cerca de la macroplaza y puedes ver los diferentes espectáculos que se presentan por las tardes, payasos, acróbatas, etc, sin temor al regresar al hotel ya q está en un área muy segura, los peros que le pondría sería que por lo menos en mi habitación el ruido del aire acondicionado era muy alto, y las toallas del baño como que ya estaban muy desgastadas y rasposas, y la comida del restaurat efectivamente no esmuy variada.",3
623,"El hotel esta bien, puedes ir caminando a la Macroplaza por una calle muy segura, las chicas de la recepción te apoyaran en todo lo que necesites sobre tours. Las habitaciones son sencillas, organizadas y limpias, yo le agregaría un poco mas de luz y nada mas. Les sugiero el plan con desayuno americano, y no el buffet pq al ultimo le hace falta variedad y estarás comiendo prácticamente lo mismo. Cerca del hotel esta el restaurante Los Cabriteros, vayan allí a comer un rico cabrito.",3
624,"Desde la llegada se percibe la calidez y amabilidad de personal, lo mejor! llegar con calor y que te reciban con tu habitacion fria y no tener que esperar a entrar prender el aire y esperar a que se enfrie. la atencion en recepcion es excelente, los alimentos y la ubicacion tambien ya que esta en el centro de la Cd. de Monterrey es facil acceso a cualquier punto, te brindan la informacion requerida",5
625,"Viví una grata experiencia en el hotel, tanto en las instalaciones como en los servicios. Delicioso el chicharrón del desayuno, super rápido el acceso a internet y una excelente atención. Gracias",5
626,"Buena ubicación, excelente desayuno buffete, habitaciones confortables e idela para reuniones de trabajo",5
627,exelente muy buena ubicacion buena comida habitaciones amblias y confortales,5
628,"Este hotel puede ser engañoso, su página web muestra fotos muy bonitas, sin embargo, una vez allí, que tiene un aspecto muy antiguo, las habitaciones son pequeñas y mal equipadas, puede conseguir una plancha o un secador de pelo a petición, pero tienes que pedirlo. Wifi gratis no tan rápido y el aparcamiento gratuito junto con la ubicación son sus puntos fuertes.",3
629,"Las habitaciones son regulares, por otro lado nos gustó el desayuno fresco zumo gyava una buena selección de comida por un precio muy razonable. En el lado bajo: la no recepción muy servicial - el tipo de estás aquí para nosotros no nosotros. muy débil conocimiento de donde son algunos sitios pero bien conocido, etc.",3
630,"Por el precio que pagamos, puedes conseguir un mejor hotel instalaciones dentro del área, nada mal para nosotros, el tiempo era un problema. un clásico hotel del centro sin gimnasio o la piscina, que no era muy bueno, pero la ubicación es claro y cómodas. usted está situado muy cerca de todo",3
631,"así que tuve la oportunidad de estancia de 5 noches en este hotel y mi experiencia personal fue tan estupendo. El personal era muy agradable y servicial todo el tiempo. Quiero decir que algunos nombres la gente que recordar siempre Bruna, Alicia, Ofir y Edgar gracias por todo. El servicio de habitaciones era estupendo, y la comida era deliciosa! Sin duda volveré en mi próxima visita a Monterrey. Me olvidé de decir que el precio es excelente, barato y las habitaciones son cómodas y limpias.",5
632,"Horrible. horrible. Barato y desagradable. Me marché en menos de 24 horas de la llegada y nos fuimos a otro hotel. por la noche no había nadie habla inglés a pesar del hecho de que los americanos que anuncian en sitios web. La primera vez que me estaba oscuro con vistas a una pared de bloque de cemento temporal, que tenía una alfombra húmeda y olía a moho. Me negué a quedarme en él. La segunda habitación que me dieron era más limpio y más grande, con una vista de una pila de construcción. El cuarto de baño tenía toallas o un vaso de agua potable y la habitación no tenía wifi! No podían! Tuve que ir a la recepción para recuperar el correo electrónico. El vestíbulo estaba lleno de niños corriendo y gritando y jugar con el ascensor como si fuera un juguete y era tan ruidoso y",1
633,"Me he alojado allí sólo una noche y el servicio es una mierda y estábamos 4 personas y sólo 2 toallas limpias, cuando le pregunté por 2 más, nos dijeron que todo el resto de las toallas estaban en el servicio de lavandería.. que tuve que esperar 1 horas ... ¿qué! Hasta las 12 pm??ninguna manera mi viaje empezó a las 9 de la mañana.",2
